Time,Latitude,Longitude,Range,CorrectedRange,LLH,CorrectedLLH,OrthometricHeight
584482815.4891121,52.380848,13.668465,810322.1734,810319.7190,71.9069,71.9650,32.0943
584482815.5385454,52.383696,13.667083,810322.7181,810320.2638,71.9812,72.0394,32.1765
584482815.5879915,52.386545,13.6657,810323.7852,810321.3310,71.5333,71.5915,31.7365
584482815.6374247,52.389393999999996,13.664318,810324.6262,810322.1720,71.3114,71.3695,31.5223
586815612.0707896,52.382405999999996,13.675224,810384.0676,810381.5645,71.9094,71.9807,32.1239
586815612.1202226,52.385253999999996,13.673841999999999,810384.8374,810382.3343,71.7674,71.8387,31.9897
586815612.1696553,52.388101999999996,13.67246,810385.7261,810383.2229,71.5066,71.5779,31.7365
589148409.8146033,52.371649999999995,13.658631,810573.4631,810570.9351,71.9121,71.9947,32.0813
589148409.864049,52.374499,13.657248,810573.9673,810571.4395,72.0359,72.1185,32.2132
591481214.6256499,52.372617999999996,13.661513,810632.9543,810630.5536,72.1379,72.1831,32.2765
591481214.6750953,52.375467,13.660131,810633.6301,810631.2295,72.0819,72.1272,32.2284
591481214.7245536,52.378316999999996,13.658748,810634.2003,810631.7997,72.1318,72.1770,32.2862
591481214.7740119,52.381166,13.657364,810634.8835,810632.4829,72.0687,72.1139,32.2309
591481214.8234701,52.384015,13.655980999999999,810635.5447,810633.1442,72.0274,72.0726,32.1976
593814016.2033114,52.37135,13.665545999999999,810487.7576,810485.3735,71.0281,70.9823,31.0773
593814016.2527697,52.374199999999995,13.664162999999999,810487.9699,810485.5858,71.4327,71.3869,31.4896
593814016.3022151,52.377049,13.662780999999999,810487.7558,810485.3717,72.2637,72.2179,32.3284
593814016.3516605,52.379898,13.661398,810488.4404,810486.0563,72.1959,72.1501,32.2683
593814016.4011061,52.382746999999995,13.660015,810489.1254,810486.7413,72.1277,72.0819,32.2079
593814016.4505515,52.385596,13.658633,810490.1821,810487.7980,71.6878,71.6420,31.7757
593814016.5000098,52.388445,13.657249,810490.5799,810488.1958,71.9069,71.8612,32.0026
596146814.0729749,52.370055,13.672706999999999,810389.0877,810386.6557,70.4982,70.3646,30.4637
596146814.1224077,52.372903,13.671325999999999,810389.2015,810386.7694,71.0090,70.8753,30.9822
596146814.1718533,52.375752,13.669944,810389.1586,810386.7265,71.6766,71.5429,31.6575
596146814.221286,52.378600999999996,13.668562,810389.3540,810386.9219,72.1057,71.9721,32.0944
596146814.2707188,52.381448999999996,13.66718,810389.9706,810387.5385,72.1136,71.9800,32.1101
