Time,Latitude,Longitude,Range,CorrectedRange,LLH,CorrectedLLH,OrthometricHeight
610143621.5823712,52.440289,13.631352,810553.2657,810550.8661,71.7575,71.7559,32.0358
610143621.6318295,52.443138,13.629964999999999,810553.7821,810551.3826,71.8690,71.8675,32.1550
610143621.6812749,52.445986999999995,13.628579,810553.5647,810551.1652,72.7143,72.7128,33.0079
612476421.4279854,52.427633,13.644452,810614.8489,810612.4538,69.6595,69.6428,29.8972
612476421.4774308,52.430482,13.643066999999999,810616.2485,810613.8534,68.8786,68.8620,29.1240
612476421.526902,52.433332,13.641681,810617.3181,810614.9229,68.4281,68.4114,28.6810
612476421.5763471,52.436181,13.640296,810618.1184,810615.7232,68.2465,68.2299,28.5070
612476421.6258054,52.439029999999995,13.63891,810617.4986,810615.1033,69.4852,69.4685,29.7533
612476421.6752508,52.441879,13.637523999999999,810615.8105,810613.4152,71.7919,71.7753,32.0676
612476421.724709,52.444728,13.636137999999999,810616.3550,810613.9596,71.8663,71.8496,32.1496
614809220.7411737,52.430806,13.647262999999999,810449.9980,810447.5034,71.6417,71.6599,31.9283
614809220.7906067,52.433654,13.645878,810450.6023,810448.1075,71.6508,71.6690,31.9450
614809220.8400395,52.436502,13.644494,810451.2392,810448.7443,71.6272,71.6454,31.9291
614809220.8894978,52.439352,13.643108,810451.8543,810449.3592,71.6258,71.6440,31.9353
614809220.938931,52.4422,13.641722999999999,810452.5005,810450.0053,71.5928,71.6110,31.9100
614809220.9883645,52.445048,13.640338,810452.9854,810450.4900,71.7213,71.7395,32.0461
617142019.9277859,52.428877,13.647777,810304.4747,810301.8895,71.7712,71.8337,32.0967
617142019.9772186,52.431725,13.646393,810305.3285,810302.7432,71.5376,71.6001,31.8708
617142020.0266387,52.434573,13.645009,810306.1532,810303.5679,71.3329,71.3954,31.6737
617142020.076083,52.437422,13.643623999999999,810306.9610,810304.3757,71.1453,71.2078,31.4934
617142020.1255157,52.44027,13.642239,810307.5914,810305.0060,71.1352,71.1977,31.4905
617142020.1749358,52.443117,13.640854,810307.9667,810305.3813,71.3798,71.4423,31.7424
617142020.2243686,52.445966,13.639469,810308.1812,810305.5958,71.7854,71.8479,32.1554
619474816.685992,52.439451,13.646846,810419.7786,810417.2506,69.8539,69.9225,30.2182
