Time,Latitude,Longitude,LLH,CorrectedLLH,OrthometricHeight
549490815.9955027,52.444979,13.628862999999999,71.6973,71.7361,32.0291
549490816.0449619,52.447827999999994,13.627476999999999,71.4238,71.4626,31.7628
549490816.0944076,52.450677,13.626090999999999,70.9654,71.0042,31.3116
549490816.1438658,52.453526,13.624704999999999,71.2160,71.2548,31.5693
549490816.1933112,52.456374999999994,13.623318,75.5862,75.6250,35.9467
549490816.2427568,52.459222999999994,13.621932,72.8424,72.8812,33.2100
551823612.9007835,52.332274,13.689931,67.0513,67.1555,27.1426
551823612.9502163,52.335122999999996,13.688550999999999,67.6879,67.7921,27.7890
551823613.0490806,52.34082,13.685792,74.3490,74.4532,34.4679
551823613.0985007,52.343668,13.684413,69.0857,69.1899,29.2126
551823613.1479335,52.346516,13.683031999999999,69.4693,69.5735,29.6041
551823613.1973662,52.349365,13.681652,70.2793,70.3835,30.4221
551823613.246799,52.352213,13.680271999999999,68.0851,68.1893,28.2358
551823613.2962317,52.355062,13.678891,72.1144,72.2186,32.2731
551823613.3456645,52.35791,13.677510999999999,72.1311,72.2352,32.2976
551823613.3950973,52.360758999999995,13.676129999999999,72.0792,72.1833,32.2537
551823613.4445174,52.363606,13.674749,72.0533,72.1574,32.2357
551823613.4939501,52.366454999999995,13.673368,72.1069,72.2110,32.2973
551823613.5433829,52.369302999999995,13.671987,72.2203,72.3244,32.4187
551823613.5928159,52.372152,13.670606,70.4267,70.5308,30.6330
551823613.6422489,52.375,13.669224,72.0224,72.1265,32.2367
551823613.6916821,52.377849,13.667842,72.0209,72.1250,32.2431
551823613.7411153,52.380697,13.666459999999999,71.9729,72.0770,32.2031
551823613.7905488,52.383545999999996,13.665078,71.9197,72.0238,32.1578
551823613.839982,52.386393999999996,13.663696,71.5517,71.6558,31.7978
551823613.8894153,52.389241999999996,13.662313999999999,71.5978,71.7019,31.8518
551823613.9388485,52.392091,13.660931,71.8502,71.9543,32.1122
551823613.9882817,52.394939,13.659549,71.8437,71.9477,32.1137
551823614.037715,52.397787,13.658166,71.9182,72.0222,32.1958
551823614.0871489,52.400636,13.656782999999999,71.8819,71.9859,32.1672
551823614.1365945,52.403484999999996,13.6554,70.8201,70.9240,31.1129
551823614.1860273,52.406333,13.654015999999999,70.2550,70.3590,30.5555
551823614.2354727,52.409181999999994,13.652633,70.1459,70.2499,30.4540
551823614.2849054,52.412029999999994,13.651249,70.0141,70.1180,30.3298
551823614.3343382,52.414877999999995,13.649865,69.5112,69.6152,29.8346
551823614.383771,52.417727,13.648482,67.9785,68.0824,28.3094
551823614.4332037,52.420575,13.647098,65.7751,65.8790,26.1137
551823614.4826491,52.423424,13.645712999999999,72.0340,72.1379,32.3801
551823614.5320818,52.426272,13.644328999999999,71.9520,72.0559,32.3058
551823614.5815146,52.42912,13.642944,71.9113,72.0152,32.2728
551823614.6309474,52.431968,13.64156,71.7182,71.8221,32.0872
551823614.680393,52.434816999999995,13.640175,71.4067,71.5106,31.7834
551823614.7298384,52.437666,13.638789,71.2836,71.3874,31.6678
551823614.7792714,52.440514,13.637404,71.6964,71.8003,32.0883
551823614.8287041,52.443362,13.636019,71.8877,71.9916,32.2873
551823614.8781497,52.446211,13.634633,71.8594,71.9632,32.2665
551823614.9275825,52.449059,13.633248,71.9552,72.0590,32.3700
551823614.9770153,52.451907,13.631862,70.2914,70.3952,30.7137
551823615.0264599,52.454755999999996,13.630476,69.7583,69.8621,30.1880
551823615.0758927,52.457603999999996,13.62909,75.5357,75.6395,35.9723
554156410.3521805,52.330354,13.696994,75.8159,75.9176,35.9024
554156410.4016132,52.333203,13.695613999999999,75.3383,75.4399,35.4334
554156410.4510589,52.336051999999995,13.694234999999999,75.5207,75.6223,35.6245
554156410.5004787,52.338899999999995,13.692855,73.9616,74.0633,34.0742
554156410.5499115,52.341749,13.691476,73.8910,73.9927,34.0123
554156410.5993571,52.344598,13.690095,72.0370,72.1387,32.1669
554156410.6487899,52.347446999999995,13.688715,68.0082,68.1098,28.1468
554156410.6982226,52.350294999999996,13.687335,65.1645,65.2661,25.3118
554156410.7476554,52.353144,13.685955,64.3593,64.4609,24.5152
554156410.7970881,52.355992,13.684574999999999,65.5538,65.6554,25.7184
554156410.8465209,52.358841,13.683193999999999,70.6102,70.7119,30.7836
554156410.8959537,52.361689,13.681813,72.0355,72.1371,32.2176
554156410.9453738,52.364537,13.680432999999999,72.1233,72.2249,32.3140
554156410.9948065,52.367385,13.679051999999999,72.0490,72.1506,32.2484
554156411.0442531,52.370235,13.677669999999999,71.7432,71.8448,31.9505
554156411.0936859,52.373083,13.676288999999999,69.2699,69.3715,29.4848
554156411.1431186,52.375930999999994,13.674907,70.1193,70.2209,30.3420
554156411.1925516,52.37878,13.673525,71.8488,71.9504,32.0793
554156411.2419848,52.381628,13.672144,71.8802,71.9818,32.1185
554156411.2914181,52.384477,13.670762,71.6100,71.7116,31.8559
554156411.3408515,52.387325,13.669379,71.3075,71.4091,31.5612
554156411.3902848,52.390173,13.667997,70.9941,71.0957,31.2556
554156411.439718,52.393021999999995,13.666615,71.1176,71.2192,31.3868
554156411.4891641,52.395871,13.665232,71.1046,71.2062,31.3815
554156411.5385973,52.398719,13.663848999999999,71.7968,71.8984,32.0815
554156411.5880306,52.401567,13.662466,71.8932,71.9948,32.1857
554156411.6374636,52.404416,13.661083,71.9739,72.0755,32.2741
554156411.6869092,52.407264999999995,13.659699999999999,71.9383,72.0399,32.2462
554156411.7363546,52.410114,13.658316,68.9760,69.0776,29.2917
554156411.7857873,52.412962,13.656932999999999,68.8934,68.9950,29.2169
554156411.8352201,52.41581,13.655548999999999,68.4185,68.5201,28.7497
554156411.8846531,52.418658,13.654164999999999,65.9450,66.0466,26.2839
554156411.9340858,52.421507,13.652781,63.9408,64.0424,24.2875
554156411.9835312,52.424355,13.651397,72.2665,72.3681,32.6209
554156412.0329628,52.427203999999996,13.650012,71.9034,72.0050,32.2653
554156412.0823956,52.430051999999996,13.648627999999999,71.8170,71.9186,32.1863
554156412.1318283,52.4329,13.647243999999999,71.7515,71.8531,32.1282
554156412.1812739,52.435748999999994,13.645859,71.7447,71.8463,32.1289
554156412.2307193,52.438598,13.644473,71.7555,71.8571,32.1470
554156412.2801521,52.441446,13.643087999999999,71.7242,71.8258,32.1231
554156412.3295848,52.444294,13.641703,71.8482,71.9498,32.2545
554156412.3790305,52.447143,13.640317999999999,71.8196,71.9212,32.2333
554156412.4284632,52.449991,13.638931999999999,71.9149,72.0165,32.3360
554156412.477896,52.452839,13.637545999999999,69.2983,69.3999,29.7268
554156412.5273416,52.455687999999995,13.636159999999999,58.1735,58.2751,18.6094
554156412.5767744,52.458535999999995,13.634774,58.8957,58.9973,19.3390
556489207.717725,52.335316999999996,13.695934,75.5236,75.5884,35.5902
556489207.7671707,52.338166,13.694554,74.2616,74.3264,34.3375
556489207.8166289,52.341015999999996,13.693173999999999,74.0453,74.1101,34.1305
556489207.8660743,52.343865,13.691794,74.0387,74.1035,34.1332
556489207.9155328,52.346714999999996,13.690413999999999,67.9981,68.0629,28.1019
556489207.9649789,52.349564,13.689034,68.8964,68.9612,29.0096
556489208.0144255,52.352413,13.687654,69.0925,69.1573,29.2145
556489208.0638719,52.355261999999996,13.686273,69.7045,69.7693,29.8343
556489208.113318,52.358111,13.684892,70.6048,70.6696,30.7425
556489208.1627641,52.360960999999996,13.683511999999999,72.0730,72.1378,32.2185
556489208.2122099,52.36381,13.682131,72.0115,72.0764,32.1650
556489208.2616687,52.366659999999996,13.680748999999999,72.0952,72.1601,32.2566
556489208.3111148,52.369509,13.679368,72.0602,72.1251,32.2294
556489208.3605604,52.372358,13.677987,69.2552,69.3201,29.4323
556489208.4100058,52.375206999999996,13.676604999999999,69.3120,69.3769,29.4969
556489208.4594514,52.378056,13.675222999999999,71.9206,71.9855,32.1134
556489208.5089097,52.380905,13.673841,71.9639,72.0288,32.1646
556489208.558368,52.383755,13.672459,71.9182,71.9831,32.1268
556489208.6078134,52.386604,13.671076999999999,71.7624,71.8273,31.9788
556489208.657259,52.389452999999996,13.669694,71.3126,71.3775,31.5369
556489208.7067044,52.392302,13.668312,71.1146,71.1795,31.3467
556489208.75615,52.395151,13.666929,71.1609,71.2258,31.4009
556489208.8056083,52.398001,13.665545999999999,71.0567,71.1216,31.3045
556489208.8550537,52.40085,13.664162999999999,71.8783,71.9433,32.1341
556489208.9044993,52.403698,13.66278,71.8941,71.9591,32.1577
556489208.9539444,52.406546999999996,13.661397,71.8554,71.9204,32.1269
556489209.003403,52.409397,13.660013999999999,71.9534,72.0184,32.2327
556489209.0528603,52.412245999999996,13.658629999999999,68.8340,68.8990,29.1209
556489209.1023057,52.415095,13.657245999999999,68.5024,68.5674,28.7968
556489209.1517513,52.417944,13.655861999999999,66.7303,66.7953,27.0322
556489209.2012095,52.420794,13.654478,64.7242,64.7893,25.0337
556489209.2506549,52.423642,13.653094,71.8040,71.8690,32.1209
556489209.3001006,52.426491,13.65171,71.7875,71.8525,32.1120
556489209.3495588,52.429341,13.650324999999999,71.9443,72.0093,32.2763
556489209.3990171,52.43219,13.64894,71.1692,71.2342,31.5088
556489209.4484625,52.435038999999996,13.647554999999999,70.1867,70.2517,30.5338
556489209.4979208,52.437888,13.64617,70.1857,70.2507,30.5403
556489209.5473664,52.440737,13.644784999999999,70.4519,70.5170,30.8141
556489209.5968246,52.443587,13.643398999999999,71.0207,71.0858,31.3904
556489209.6462708,52.446435,13.642014,71.5008,71.5659,31.8781
556489209.6957295,52.449284999999996,13.640628,71.2467,71.3118,31.6315
556489209.7451756,52.452134,13.639242999999999,57.4101,57.4752,17.8024
556489209.7946215,52.454982,13.637856999999999,59.3214,59.3864,19.7212
556489209.8440802,52.457831999999996,13.636471,64.0408,64.1059,24.4481
558822005.7222095,52.332679,13.683373999999999,69.3675,69.4180,29.3973
558822005.7716677,52.335529,13.681992999999999,70.7806,70.8311,30.8196
558822005.8211133,52.338378,13.680610999999999,74.0199,74.0704,34.0682
558822005.8705587,52.341226999999996,13.679229999999999,74.7261,74.7766,34.7837
558822005.920017,52.344076,13.677848,70.5831,70.6336,30.6500
558822005.9694753,52.346925999999996,13.676466,71.0704,71.1209,31.1466
558822006.0189209,52.349775,13.675085,71.3213,71.3718,31.4062
558822006.0683801,52.352624,13.673701999999999,72.0754,72.1259,32.1681
558822006.1178381,52.355474,13.67232,72.1575,72.2080,32.2580
558822006.1672964,52.358323,13.670936999999999,72.0916,72.1421,32.1999
558822006.216742,52.361171999999996,13.669554999999999,72.0532,72.1037,32.1693
558822006.2662003,52.364022,13.668172,72.1342,72.1847,32.2581
558822006.3156583,52.366870999999996,13.666789,72.1207,72.1712,32.2523
558822006.365104,52.36972,13.665405999999999,71.2451,71.2956,31.3845
558822006.4145622,52.372569,13.664023,72.0436,72.0941,32.1908
558822006.4640205,52.375419,13.66264,72.0579,72.1084,32.2129
558822006.5134659,52.378268,13.661256,72.0008,72.0514,32.1636
558822006.5629241,52.381116999999996,13.659873,72.0806,72.1312,32.2512
558822006.6123698,52.383966,13.658489,72.0005,72.0511,32.1789
558822006.661828,52.386815,13.657105,71.8608,71.9114,32.0470
558822006.7112863,52.389665,13.655721,72.0861,72.1367,32.2801
558822006.7607446,52.392514,13.654335999999999,72.0188,72.0694,32.2206
558822006.8102028,52.395362999999996,13.652951999999999,71.9884,72.0390,32.1980
558822006.8596482,52.398212,13.651567,71.9336,71.9842,32.1510
558822006.9091065,52.401061,13.650183,71.3816,71.4322,31.6068
558822006.9585652,52.403911,13.648798,71.0790,71.1296,31.3120
558822007.0080104,52.406759,13.647413,70.9792,71.0298,31.2199
558822007.0574689,52.409608999999996,13.646028,70.8461,70.8967,31.0945
558822007.1069148,52.412456999999996,13.644642999999999,70.4936,70.5442,30.7496
558822007.1563735,52.415306,13.643257,70.2222,70.2729,30.4858
558822007.2058325,52.418155999999996,13.641871,68.0440,68.0947,28.3152
558822007.2552912,52.421005,13.640485,66.4438,66.4944,26.7226
558822007.3047371,52.423854,13.6391,71.6019,71.6525,31.8883
558822007.3541961,52.426702999999996,13.637713,71.9288,71.9794,32.2228
558822007.4036543,52.429552,13.636327,71.9106,71.9613,32.2122
558822007.4530997,52.432399999999994,13.634941,71.8363,71.8870,32.1456
558822007.502558,52.435249999999996,13.633554,71.5779,71.6286,31.8948
558822007.5520291,52.4381,13.632166999999999,71.5870,71.6377,31.9115
558822007.6014745,52.440948,13.63078,71.7840,71.8347,32.1161
558822007.6509328,52.443796999999996,13.629392999999999,72.0647,72.1155,32.4045
558822007.7004039,52.446647,13.628006,71.7082,71.7590,32.0556
558822007.749862,52.449495999999996,13.626617999999999,62.7762,62.8270,23.1312
558822007.7993076,52.452345,13.625231,63.2030,63.2537,23.5656
558822007.8487659,52.455194,13.623842999999999,66.9763,67.0270,27.3465
558822007.8982241,52.458042999999996,13.622456,72.6856,72.7364,33.0634
561154809.5214291,52.330563,13.686812,74.1382,74.1951,34.1694
561154809.5708752,52.333411999999996,13.685431,72.4851,72.5420,32.5253
561154809.620321,52.336261,13.684051,73.9709,74.0278,34.0199
561154809.6697671,52.33911,13.68267,73.9066,73.9635,33.9646
561154809.7192132,52.341958999999996,13.681289,73.7910,73.8479,33.8579
561154809.7686591,52.344808,13.679908,69.1540,69.2109,29.2298
561154809.8181047,52.347657999999996,13.678526999999999,69.9226,69.9795,30.0073
561154809.8675504,52.350507,13.677145999999999,69.4143,69.4712,29.5079
561154809.9169958,52.353356,13.675765,72.3360,72.3929,32.4385
561154809.9664414,52.356204999999996,13.674382999999999,72.0154,72.0723,32.1268
561154810.0158997,52.359054,13.673001,72.3304,72.3873,32.4504
561154810.065357,52.361903999999996,13.671619,72.0109,72.0678,32.1387
561154810.1148024,52.364753,13.670237,71.9857,72.0426,32.1212
561154810.164248,52.367602,13.668854999999999,69.3510,69.4079,29.4942
561154810.2136936,52.370450999999996,13.667473,70.6523,70.7092,30.8033
561154810.263139,52.3733,13.666089999999999,72.2294,72.2863,32.3882
561154810.312597,52.376149,13.664707,72.1849,72.2418,32.3514
561154810.3620424,52.378997999999996,13.663324999999999,71.8192,71.8761,31.9935
561154810.411488,52.381847,13.661942,71.9700,72.0269,32.1520
561154810.4609334,52.384696,13.660559,71.9369,71.9938,32.1267
561154810.5103917,52.387546,13.659175,71.8970,71.9539,32.0945
561154810.5598371,52.390394,13.657791999999999,71.9423,71.9992,32.1476
561154810.6092827,52.393243,13.656407999999999,72.0509,72.1078,32.2640
561154810.658741,52.396093,13.655024,71.9802,72.0371,32.2010
561154810.7081864,52.398942,13.653640999999999,71.9492,72.0061,32.1777
561154810.757632,52.40179,13.652256999999999,72.0007,72.0576,32.2370
561154810.8070776,52.404638999999996,13.650872999999999,70.8137,70.8706,31.0578
561154810.856523,52.407488,13.649488,70.5413,70.5982,30.7931
561154810.9059558,52.410336,13.648104,70.3932,70.4501,30.6527
561154810.955414,52.413185,13.646719,74.3550,74.4119,34.6223
561154811.0048597,52.416033999999996,13.645335,61.3664,61.4233,21.6414
561154811.0543063,52.418883,13.64395,65.7302,65.7871,26.0127
561154811.103765,52.421732,13.642564,68.6762,68.7331,28.9663
561154811.1532109,52.424580999999996,13.641179,70.9388,70.9957,31.2364
561154811.2026696,52.42743,13.639794,62.6011,62.6580,22.9063
561154811.2521157,52.430279,13.638408,71.6362,71.6931,31.9489
561154811.3015618,52.433127999999996,13.637022,71.3290,71.3859,31.6492
561154811.3510077,52.435976,13.635637,71.3246,71.3815,31.6523
561154811.4004538,52.438824999999994,13.634250999999999,71.5536,71.6105,31.8888
561154811.4499125,52.441675,13.632864,71.6311,71.6880,31.9738
561154811.4993455,52.444522,13.631478,72.0083,72.0652,32.3586
561154811.5488038,52.447371999999994,13.630092,75.1432,75.2001,35.5011
561154811.5982621,52.450221,13.628705,73.2085,73.2654,33.5739
561154811.6477077,52.45307,13.627317999999999,75.4951,75.5520,35.8680
561154811.697166,52.455918999999994,13.625931,75.8789,75.9358,36.2593
561154811.7466114,52.458766999999995,13.624544,72.4655,72.5224,32.8534
563487610.159524,52.332263999999995,13.689363,75.6961,75.7442,35.7305
563487610.2089694,52.335114,13.687983,73.7596,73.8076,33.8023
563487610.258415,52.337962999999995,13.686603,73.9430,73.9911,33.9940
563487610.3078609,52.340812,13.685222,73.9026,73.9507,33.9618
563487610.357307,52.343661,13.683841999999999,69.8169,69.8650,29.8843
563487610.4067528,52.346511,13.682462,69.3323,69.3804,29.4079
563487610.4561987,52.34936,13.681080999999999,69.7049,69.7530,29.7888
563487610.5056322,52.352208,13.679701,71.4054,71.4534,31.4975
563487610.555078,52.355056999999995,13.67832,72.0671,72.1151,32.1674
563487610.6045115,52.357906,13.676938999999999,72.1677,72.2157,32.2762
563487610.6539705,52.360755999999995,13.675557,72.1094,72.1574,32.2262
563487610.7033908,52.363603999999995,13.674177,72.0995,72.1475,32.2245
563487610.7528491,52.366453,13.672794999999999,70.3916,70.4397,30.5249
563487610.8022819,52.369302,13.671413,70.0566,70.1047,30.1981
563487610.8517146,52.37215,13.670031999999999,71.5206,71.5686,31.6703
563487610.9011602,52.374998999999995,13.66865,71.8819,71.9299,32.0399
563487610.9506056,52.377848,13.667268,71.8517,71.8997,32.0179
563487611.0000384,52.380696,13.665885999999999,71.8998,71.9478,32.0742
563487611.0494702,52.383545,13.664503999999999,71.9547,72.0027,32.1368
563487611.0989032,52.386393,13.663122,71.9813,72.0293,32.1711
563487611.1483486,52.389241999999996,13.661738999999999,71.8255,71.8735,32.0229
563487611.1977813,52.392089999999996,13.660356,71.7808,71.8288,31.9860
563487611.2472267,52.394939,13.658973,71.9570,72.0050,32.1699
563487611.2966723,52.397788,13.657589999999999,72.0139,72.0619,32.2345
563487611.3461177,52.400636999999996,13.656207,71.9678,72.0157,32.1960
563487611.3955503,52.403484999999996,13.654824,71.9444,71.9924,32.1803
563487611.444983,52.406334,13.65344,71.5086,71.5566,31.7522
563487611.4944158,52.409181999999994,13.652057,71.5359,71.5839,31.7872
563487611.5438614,52.412031,13.650673,70.3836,70.4315,30.6425
563487611.593307,52.41488,13.649289,75.3383,75.3862,35.6050
563487611.6427398,52.417728,13.647905,72.3293,72.3773,32.6037
563487611.6921725,52.420576,13.646521,66.6104,66.6584,26.8925
563487611.7416308,52.423424999999995,13.645135999999999,71.8085,71.8564,32.0982
563487611.7910635,52.426272999999995,13.643752,71.7417,71.7896,32.0391
563487611.8404963,52.429122,13.642367,67.8792,67.9271,28.1843
563487611.889929,52.43197,13.640982,67.4336,67.4816,27.7464
563487611.9393747,52.434818,13.639597,67.2798,67.3277,27.6002
563487611.9888079,52.437667,13.638212,67.2364,67.2843,27.5646
563487612.0382547,52.440515,13.636827,68.9028,68.9507,29.2383
563487612.0876882,52.443363,13.635441,71.5000,71.5479,31.8428
563487612.1371341,52.446211999999996,13.634056,71.8037,71.8516,32.1537
563487612.1865802,52.449061,13.63267,70.9129,70.9608,31.2702
563487612.2360263,52.45191,13.631283999999999,70.2615,70.3094,30.6260
563487612.2854595,52.454758,13.629897999999999,69.2761,69.3240,29.6479
563487612.3349056,52.457606,13.628511,74.9950,75.0429,35.3741
565820406.6378844,52.331095,13.697963,62.9615,62.9368,22.9248
565820406.68733,52.333945,13.696584,63.8537,63.8290,23.8263
565820406.7367756,52.336794,13.695203999999999,74.3033,74.2786,34.2852
565820406.786221,52.339642999999995,13.693824999999999,73.3539,73.3293,33.3451
565820406.8356538,52.342490999999995,13.692445,74.0418,74.0172,34.0423
565820406.8850994,52.345341,13.691065,74.2196,74.1950,34.2294
565820406.9345448,52.348189999999995,13.689684999999999,65.0176,64.9930,25.0367
565820406.9839904,52.351039,13.688305,63.3207,63.2961,23.3491
565820407.0334349,52.353888,13.686924,63.7761,63.7515,23.8128
565820407.0828805,52.356736999999995,13.685544,63.7668,63.7422,23.8114
565820407.1323259,52.359586,13.684163,63.8835,63.8589,23.9359
565820407.1817715,52.362435999999995,13.682782,64.1725,64.1479,24.2327
565820407.2312169,52.365285,13.681401,72.7078,72.6832,32.7760
565820407.2806625,52.368134,13.680019999999999,72.2221,72.1975,32.2981
565820407.3301079,52.370982999999995,13.678638999999999,72.3313,72.3067,32.4151
565820407.3795533,52.373832,13.677256999999999,70.6567,70.6321,30.7484
565820407.428999,52.376681,13.675875999999999,70.4510,70.4264,30.5505
565820407.478457,52.379531,13.674494,71.8425,71.8179,31.9498
565820407.5279026,52.38238,13.673112,71.8100,71.7854,31.9253
565820407.577348,52.385228999999995,13.67173,72.1254,72.1008,32.2485
565820407.6267936,52.388078,13.670347,71.9268,71.9022,32.0577
565820407.676239,52.390927,13.668965,70.5973,70.5727,30.7361
565820407.7256846,52.393775999999995,13.667582999999999,71.3489,71.3243,31.4955
565820407.77513,52.396625,13.6662,71.7942,71.7696,31.9486
565820407.8245757,52.399474,13.664817,71.7567,71.7321,31.9191
565820407.8740344,52.402322999999996,13.663433999999999,72.0350,72.0104,32.2052
565820407.9234805,52.405172,13.662051,72.0885,72.0639,32.2665
565820407.9729264,52.408021,13.660667,72.0310,72.0064,32.2169
565820408.022373,52.410869999999996,13.659284,68.2203,68.1957,28.4139
565820408.0718322,52.41372,13.6579,75.5212,75.4966,35.7224
565820408.1212783,52.416568999999996,13.656516,75.2280,75.2034,35.4367
565820408.170737,52.419418,13.655132,74.9905,74.9659,35.2066
565820408.2201829,52.422267,13.653748,68.9414,68.9168,29.1651
565820408.2696288,52.425115999999996,13.652363999999999,70.8277,70.8031,31.0589
565820408.319087,52.427966,13.650979,71.7746,71.7500,32.0133
565820408.3685327,52.430814999999996,13.649593999999999,71.1926,71.1680,31.4389
565820408.417978,52.433662999999996,13.648209999999999,70.2217,70.1971,30.4755
565820408.4674363,52.436513,13.646825,69.9243,69.8997,30.1856
565820408.516882,52.439361999999996,13.645439999999999,69.9300,69.9054,30.1989
565820408.5663273,52.442209999999996,13.644055,70.2966,70.2720,30.5729
565820408.6157856,52.44506,13.642669,70.8698,70.8452,31.1536
565820408.6652312,52.447908999999996,13.641283999999999,74.4398,74.4152,34.7312
565820408.7146766,52.450756999999996,13.639897999999999,75.8229,75.7983,36.1218
565820408.7641349,52.453607,13.638511999999999,76.7555,76.7309,37.0619
565820408.8135805,52.456455,13.637125999999999,76.6003,76.5757,36.9143
565820408.8630388,52.459305,13.63574,75.9145,75.8899,36.2360
568153209.8342314,52.332626999999995,13.680607,75.2960,75.1444,35.1220
568153209.8836901,52.335477,13.679224999999999,74.0927,73.9411,33.9283
568153209.9331491,52.338325999999995,13.677843999999999,73.9836,73.8320,33.8288
568153209.9826078,52.341176,13.676463,73.2433,73.0917,33.0980
568153210.032079,52.344026,13.675080999999999,71.2896,71.1380,31.1528
568153210.0815382,52.346875999999995,13.673699,71.6950,71.5434,31.5660
568153210.1309965,52.349725,13.672317,72.3552,72.2036,32.2340
568153210.1804547,52.352574999999995,13.670935,72.4304,72.2789,32.3171
568153210.2299256,52.355425,13.669552,72.2308,72.0793,32.1254
568153210.2793713,52.358273999999994,13.66817,72.4483,72.2968,32.3507
568153210.3288295,52.361124,13.666787999999999,72.2720,72.1205,32.1822
568153210.3783004,52.363974,13.665405,72.3637,72.2122,32.2817
568153210.4277587,52.366823,13.664022,71.7505,71.5990,31.6764
568153210.477217,52.369673,13.662638999999999,71.7731,71.6216,31.7068
568153210.5266879,52.372523,13.661254999999999,72.3926,72.2412,32.3342
568153210.5761335,52.375372,13.659872,72.3005,72.1491,32.2499
568153210.6255918,52.378220999999996,13.658489,72.2503,72.0989,32.2076
568153210.6750498,52.381071,13.657105,72.2196,72.0682,32.1847
568153210.724508,52.383919999999996,13.655721999999999,72.3117,72.1603,32.2846
568153210.7739663,52.386769,13.654338,72.2439,72.0925,32.2246
568153210.8234243,52.389618999999996,13.652954,72.2035,72.0521,32.1921
568153210.8728952,52.392469,13.651568999999999,72.3036,72.1523,32.3001
568153210.9223535,52.395317999999996,13.650184999999999,72.2217,72.0704,32.2260
568153210.9718246,52.398168,13.6488,72.1350,71.9837,32.1471
568153211.021282,52.401018,13.647414999999999,71.9184,71.7671,31.9383
568153211.0707402,52.403867,13.64603,71.7430,71.5918,31.7706
568153211.1201985,52.406715999999996,13.644646,72.3203,72.1690,32.3555
568153211.1696568,52.409566,13.64326,71.6881,71.5368,31.7310
568153211.2191277,52.412416,13.641874999999999,71.4159,71.2647,31.4665
568153211.2685733,52.415264,13.64049,73.1850,73.0337,33.2432
568153211.3180444,52.418113999999996,13.639104,71.0409,70.8897,31.1068
568153211.3675032,52.420963,13.637718,72.1864,72.0352,32.2600
568153211.4169619,52.423812999999996,13.636332,71.8517,71.7004,31.9329
568153211.4664207,52.426662,13.634946,72.1222,71.9710,32.2111
568153211.5158796,52.429511,13.63356,72.2333,72.0821,32.3298
568153211.5653384,52.432359999999996,13.632174,72.0961,71.9450,32.2004
568153211.6147971,52.43521,13.630787,71.9112,71.7600,32.0231
568153211.6642559,52.438058999999996,13.629401,72.0027,71.8515,32.1222
568153211.7137146,52.440908,13.628013999999999,71.9954,71.8443,32.1227
568153211.7631729,52.443757,13.626627,72.4891,72.3379,32.6240
568153211.812618,52.446605,13.62524,72.0603,71.9092,32.2029
568153211.8620892,52.449455,13.623852999999999,71.7635,71.6124,31.9137
568153211.91156,52.452304999999996,13.622465,73.8332,73.6821,33.9911
568153211.9610183,52.455154,13.621077,75.9820,75.8309,36.1476
568153212.0104766,52.458003,13.619689999999999,72.5464,72.3953,32.7195
570486012.1064765,52.330571,13.685255999999999,75.9018,75.6943,35.6714
570486012.1559348,52.333420999999994,13.683876,69.3911,69.1836,29.1688
570486012.205406,52.336270999999996,13.682495,74.4355,74.2281,34.2214
570486012.2548642,52.339121,13.681113999999999,74.4941,74.2866,34.2881
570486012.3043225,52.341969999999996,13.679732999999999,73.1984,72.9910,33.0006
570486012.3537812,52.34482,13.678351999999999,69.3731,69.1657,29.1834
570486012.40324,52.34767,13.676971,70.0288,69.8215,29.8473
570486012.4527113,52.350519999999996,13.675588999999999,69.7784,69.5710,29.6050
570486012.5021701,52.35337,13.674207,72.4850,72.2777,32.3199
570486012.5516415,52.35622,13.672825,72.3733,72.1660,32.2163
570486012.6011002,52.359069999999996,13.671443,72.3954,72.1880,32.2465
570486012.650559,52.36192,13.670060999999999,72.1781,71.9708,32.0374
570486012.7000177,52.364768999999995,13.668679,71.5948,71.3875,31.4622
570486012.7494891,52.367619999999995,13.667295999999999,69.7270,69.5198,29.6026
570486012.7989473,52.370469,13.665913999999999,72.7478,72.5405,32.6315
570486012.8484054,52.373318999999995,13.664531,72.7638,72.5566,32.6557
570486012.8978765,52.376169,13.663148,72.6270,72.4198,32.5271
570486012.9473348,52.379017999999995,13.661764999999999,72.3300,72.1228,32.2383
570486012.996793,52.381868,13.660382,72.2961,72.0889,32.2125
570486013.046263,52.384718,13.658999,72.7597,72.5525,32.6838
570486013.0957086,52.387567,13.657615999999999,72.0276,71.8204,31.9594
570486013.1451669,52.390415999999995,13.656232,72.3446,72.1374,32.2841
570486013.1946378,52.393266999999994,13.654848,72.4335,72.2263,32.3807
570486013.2440832,52.396114999999995,13.653464999999999,72.3126,72.1054,32.2675
570486013.2935414,52.398965,13.652080999999999,71.8583,71.6512,31.8210
570486013.3429997,52.401813999999995,13.650696,71.6065,71.3994,31.5769
570486013.3924577,52.404664,13.649312,71.3331,71.1260,31.3112
570486013.441916,52.407512999999994,13.647927999999999,73.1339,72.9268,33.1198
570486013.4913743,52.410362,13.646543,73.9630,73.7559,33.9566
570486013.5408452,52.413211999999994,13.645157999999999,70.2358,70.0288,30.2371
570486013.590316,52.416062,13.643773,70.0765,69.8695,30.0855
570486013.6397617,52.418910999999994,13.642387999999999,67.8070,67.6000,27.8237
570486013.68922,52.42176,13.641003,72.1586,71.9516,32.1830
